7814,7812,1-MOVE-BLUE
7995,7859,1-MOVE-BLUE
8011,7921,1-MOVE-BLUE
7610,7984,1-MOVE-BLUE
7269,8031,1-MOVE-BLUE
7040,8093,1-MOVE-BLUE
7234,8156,1-MOVE-BLUE
7727,8203,1-MOVE-BLUE
7395,8265,1-MOVE-BLUE
7998,8312,1-MOVE-BLUE
8593,8375,1-MOVE-BLUE
9085,8421,1-MOVE-BLUE
8844,8484,1-MOVE-BLUE
8913,8546,1-MOVE-BLUE
8625,8593,1-MOVE-BLUE
9017,8656,1-MOVE-BLUE
8887,8718,1-MOVE-BLUE
9968,8781,1-MOVE-BLUE
10885,8843,1-MOVE-BLUE
11909,8906,1-MOVE-BLUE
12755,8968,1-MOVE-BLUE
13828,9046,1-MOVE-BLUE
13839,9109,1-MOVE-BLUE
14081,9187,1-MOVE-BLUE
14158,9250,1-MOVE-BLUE
14019,9312,1-MOVE-BLUE
12716,9390,1-MOVE-BLUE
12886,9453,1-MOVE-BLUE
12177,9515,1-MOVE-BLUE
11387,9578,1-MOVE-BLUE
8936,9640,1-MOVE-BLUE
8242,9687,1-MOVE-BLUE
7618,9750,1-MOVE-BLUE
7329,9796,1-MOVE-BLUE
7255,9843,1-MOVE-BLUE
7150,9906,1-MOVE-BLUE
7438,9953,1-MOVE-BLUE
7652,10015,1-MOVE-BLUE
7786,10062,1-MOVE-BLUE
7695,10109,1-MOVE-BLUE
8830,10171,1-MOVE-BLUE
9485,10234,1-MOVE-BLUE
9373,10281,1-MOVE-BLUE
9782,10343,1-MOVE-BLUE
9915,10406,1-MOVE-BLUE
10174,10468,1-MOVE-BLUE
9915,10531,1-MOVE-BLUE
10068,10593,1-MOVE-BLUE
9966,10656,1-MOVE-BLUE
9605,10718,1-MOVE-BLUE
9341,10781,1-MOVE-BLUE
8709,10843,1-MOVE-BLUE
8172,10890,1-MOVE-BLUE
7676,10953,1-MOVE-BLUE
7395,11015,1-MOVE-BLUE
7909,11062,1-MOVE-BLUE
8358,11125,1-MOVE-BLUE
8647,11171,1-MOVE-BLUE
8431,11234,1-MOVE-BLUE
8372,11296,1-MOVE-BLUE
8507,11343,1-MOVE-BLUE
8103,11406,1-MOVE-BLUE
7491,11453,1-MOVE-BLUE
7513,11515,1-MOVE-BLUE
7433,11578,1-MOVE-BLUE
7343,11625,1-MOVE-BLUE
6850,11687,1-MOVE-BLUE
6723,11734,1-MOVE-BLUE
6644,11796,1-MOVE-BLUE
6402,11843,1-MOVE-BLUE
5922,11906,1-MOVE-BLUE
5165,11953,1-MOVE-BLUE
4583,12000,1-MOVE-BLUE
4219,12046,1-MOVE-BLUE
3714,12093,1-MOVE-BLUE
3362,12156,1-MOVE-BLUE
2902,12203,1-MOVE-BLUE
2599,12250,1-MOVE-BLUE
2434,12296,1-MOVE-BLUE
2275,12343,1-MOVE-BLUE
2301,12375,1-MOVE-BLUE
2312,12421,1-MOVE-BLUE
2300,12468,1-MOVE-BLUE
2288,12515,1-MOVE-BLUE
2288,12562,1-MOVE-BLUE
2561,12609,1-MOVE-BLUE
2785,12656,1-MOVE-BLUE
3145,12703,1-MOVE-BLUE
3085,12765,1-MOVE-BLUE
3338,12812,1-MOVE-BLUE
3202,12859,1-MOVE-BLUE
3369,12906,1-MOVE-BLUE
3260,12953,1-MOVE-BLUE
3330,13015,1-MOVE-BLUE
3522,13062,1-MOVE-BLUE
3686,13109,1-MOVE-BLUE
4349,13156,1-MOVE-BLUE
4716,13218,1-MOVE-BLUE
5490,13265,1-MOVE-BLUE
6156,13328,1-MOVE-BLUE
6885,13375,1-MOVE-BLUE
7151,13437,1-MOVE-BLUE
7177,13484,1-MOVE-BLUE
7575,13546,1-MOVE-BLUE
7941,13593,1-MOVE-BLUE
8070,13656,1-MOVE-BLUE
7648,13718,1-MOVE-BLUE
7526,13781,1-MOVE-BLUE
7155,13828,1-MOVE-BLUE
7450,13890,1-MOVE-BLUE
7397,13937,1-MOVE-BLUE
7500,14000,1-MOVE-BLUE
7793,14062,1-MOVE-BLUE
8191,14109,1-MOVE-BLUE
8389,14171,1-MOVE-BLUE
8708,14234,1-MOVE-BLUE
8696,14296,1-MOVE-BLUE
8491,14343,1-MOVE-BLUE
8757,14406,1-MOVE-BLUE
8225,14468,1-MOVE-BLUE
9641,14531,1-MOVE-BLUE
10283,14593,1-MOVE-BLUE
10588,14656,1-MOVE-BLUE
10632,14718,1-MOVE-BLUE
11732,14781,1-MOVE-BLUE
11940,14843,1-MOVE-BLUE
11888,14906,1-MOVE-BLUE
11774,14968,1-MOVE-BLUE
12315,15046,1-MOVE-BLUE
12172,15109,1-MOVE-BLUE
12142,15171,1-MOVE-BLUE
13118,15234,1-MOVE-BLUE
12085,15296,1-MOVE-BLUE
11261,15359,1-MOVE-BLUE
10671,15421,1-MOVE-BLUE
8875,15484,1-MOVE-BLUE
8409,15531,1-MOVE-BLUE
7575,15593,1-MOVE-BLUE
7774,15640,1-MOVE-BLUE
7617,15703,1-MOVE-BLUE
7611,15750,1-MOVE-BLUE
7738,15812,1-MOVE-BLUE
8056,15875,1-MOVE-BLUE
9196,15921,1-MOVE-BLUE
9328,15984,1-MOVE-BLUE
9565,16046,1-MOVE-BLUE
9978,16109,1-MOVE-BLUE
10627,16156,1-MOVE-BLUE
10287,16218,1-MOVE-BLUE
10202,16296,1-MOVE-BLUE
10372,16343,1-MOVE-BLUE
9475,16406,1-MOVE-BLUE
9756,16468,1-MOVE-BLUE
8939,16531,1-MOVE-BLUE
8517,16593,1-MOVE-BLUE
8359,16640,1-MOVE-BLUE
8088,16703,1-MOVE-BLUE
7851,16765,1-MOVE-BLUE
7626,16828,1-MOVE-BLUE
8021,16875,1-MOVE-BLUE
8219,16937,1-MOVE-BLUE
8217,17000,1-MOVE-BLUE
8240,17046,1-MOVE-BLUE
8223,17109,1-MOVE-BLUE
8050,17156,1-MOVE-BLUE
8027,17218,1-MOVE-BLUE
7631,17281,1-MOVE-BLUE
7508,17328,1-MOVE-BLUE
7104,17390,1-MOVE-BLUE
6666,17437,1-MOVE-BLUE
6557,17500,1-MOVE-BLUE
6394,17546,1-MOVE-BLUE
5952,17609,1-MOVE-BLUE
5312,17656,1-MOVE-BLUE
4576,17703,1-MOVE-BLUE
4162,17765,1-MOVE-BLUE
3981,17812,1-MOVE-BLUE
3477,17859,1-MOVE-BLUE
2622,17906,1-MOVE-BLUE
2133,17953,1-MOVE-BLUE
2133,18000,1-MOVE-BLUE
2085,18046,1-MOVE-BLUE
2139,18078,1-MOVE-BLUE
2159,18125,1-MOVE-BLUE
2160,18171,1-MOVE-BLUE
2011,18218,1-MOVE-BLUE
1980,18265,1-MOVE-BLUE
2116,18312,1-MOVE-BLUE
2445,18359,1-MOVE-BLUE
2799,18406,1-MOVE-BLUE
2844,18453,1-MOVE-BLUE
2729,18515,1-MOVE-BLUE
2738,18562,1-MOVE-BLUE
2707,18609,1-MOVE-BLUE
2780,18656,1-MOVE-BLUE
2851,18718,1-MOVE-BLUE
3087,18765,1-MOVE-BLUE
3637,18812,1-MOVE-BLUE
4182,18859,1-MOVE-BLUE
5025,18921,1-MOVE-BLUE
5648,18968,1-MOVE-BLUE
5867,19031,1-MOVE-BLUE
6376,19078,1-MOVE-BLUE
6974,19125,1-MOVE-BLUE
7077,19187,1-MOVE-BLUE
7320,19250,1-MOVE-BLUE
7161,19296,1-MOVE-BLUE
7206,19359,1-MOVE-BLUE
7194,19421,1-MOVE-BLUE
7693,19484,1-MOVE-BLUE
7771,19531,1-MOVE-BLUE
8013,19593,1-MOVE-BLUE
8090,19640,1-MOVE-BLUE
8637,19703,1-MOVE-BLUE
8543,19765,1-MOVE-BLUE
8683,19812,1-MOVE-BLUE
8459,19875,1-MOVE-BLUE
8400,19937,1-MOVE-BLUE
8691,20000,1-MOVE-BLUE
8418,20046,1-MOVE-BLUE
9347,20109,1-MOVE-BLUE
10041,20171,1-MOVE-BLUE
10319,20250,1-MOVE-BLUE
10487,20296,1-MOVE-BLUE
10774,20375,1-MOVE-BLUE
10870,20437,1-MOVE-BLUE
11548,20500,1-MOVE-BLUE
11451,20562,1-MOVE-BLUE
11774,20640,1-MOVE-BLUE
12267,20703,1-MOVE-BLUE
12704,20765,1-MOVE-BLUE
12158,20828,1-MOVE-BLUE
11189,20890,1-MOVE-BLUE
10538,20953,1-MOVE-BLUE
9949,21015,1-MOVE-BLUE
9299,21078,1-MOVE-BLUE
8474,21125,1-MOVE-BLUE
8697,21187,1-MOVE-BLUE
8841,21234,1-MOVE-BLUE
8860,21296,1-MOVE-BLUE
9298,21359,1-MOVE-BLUE
9618,21421,1-MOVE-BLUE
9568,21468,1-MOVE-BLUE
9598,21531,1-MOVE-BLUE
9920,21593,1-MOVE-BLUE
10478,21656,1-MOVE-BLUE
10459,21718,1-MOVE-BLUE
10402,21781,1-MOVE-BLUE
9927,21843,1-MOVE-BLUE
9584,21906,1-MOVE-BLUE
8815,21953,1-MOVE-BLUE
8636,22015,1-MOVE-BLUE
7950,22078,1-MOVE-BLUE
8098,22140,1-MOVE-BLUE
7868,22187,1-MOVE-BLUE
7812,22250,1-MOVE-BLUE
7715,22312,1-MOVE-BLUE
7412,22359,1-MOVE-BLUE
7603,22421,1-MOVE-BLUE
7696,22468,1-MOVE-BLUE
7391,22531,1-MOVE-BLUE
7304,22578,1-MOVE-BLUE
7220,22625,1-MOVE-BLUE
7049,22687,1-MOVE-BLUE
7077,22750,1-MOVE-BLUE
7103,22796,1-MOVE-BLUE
6963,22859,1-MOVE-BLUE
6458,22906,1-MOVE-BLUE
6413,22968,1-MOVE-BLUE
5635,23015,1-MOVE-BLUE
5223,23062,1-MOVE-BLUE
4448,23109,1-MOVE-BLUE
4272,23171,1-MOVE-BLUE
3852,23218,1-MOVE-BLUE
3479,23265,1-MOVE-BLUE
3266,23312,1-MOVE-BLUE
2653,23359,1-MOVE-BLUE
2733,23406,1-MOVE-BLUE
2645,23453,1-MOVE-BLUE
2553,23515,1-MOVE-BLUE
2560,23562,1-MOVE-BLUE
2418,23609,1-MOVE-BLUE
2428,23656,1-MOVE-BLUE
2365,23703,1-MOVE-BLUE
2302,23765,1-MOVE-BLUE
2556,23812,1-MOVE-BLUE
2784,23859,1-MOVE-BLUE
3048,23906,1-MOVE-BLUE
3014,23953,1-MOVE-BLUE
2915,24015,1-MOVE-BLUE
2814,24062,1-MOVE-BLUE
2776,24109,1-MOVE-BLUE
2784,24156,1-MOVE-BLUE
3009,24203,1-MOVE-BLUE
3265,24265,1-MOVE-BLUE
3831,24312,1-MOVE-BLUE
4611,24359,1-MOVE-BLUE
5220,24421,1-MOVE-BLUE
5676,24468,1-MOVE-BLUE
6067,24515,1-MOVE-BLUE
6451,24578,1-MOVE-BLUE
6521,24625,1-MOVE-BLUE
6954,24687,1-MOVE-BLUE
7016,24734,1-MOVE-BLUE
6969,24796,1-MOVE-BLUE
6852,24843,1-MOVE-BLUE
7099,24906,1-MOVE-BLUE
7384,24968,1-MOVE-BLUE
7759,25015,1-MOVE-BLUE
8048,25078,1-MOVE-BLUE
7942,25140,1-MOVE-BLUE
7972,25187,1-MOVE-BLUE
7978,25250,1-MOVE-BLUE
7640,25312,1-MOVE-BLUE
7935,25359,1-MOVE-BLUE
7742,25421,1-MOVE-BLUE
8371,25484,1-MOVE-BLUE
8702,25531,1-MOVE-BLUE
8844,25593,1-MOVE-BLUE
9313,25656,1-MOVE-BLUE
9160,25718,1-MOVE-BLUE
9721,25781,1-MOVE-BLUE
9699,25843,1-MOVE-BLUE
10058,25906,1-MOVE-BLUE
10051,25968,1-MOVE-BLUE
9866,26031,1-MOVE-BLUE
10083,26093,1-MOVE-BLUE
10610,26156,1-MOVE-BLUE
10786,26218,1-MOVE-BLUE
9539,26281,1-MOVE-BLUE
8758,26343,1-MOVE-BLUE
8227,26390,1-MOVE-BLUE
7993,26453,1-MOVE-BLUE
7828,26515,1-MOVE-BLUE
7578,26562,1-MOVE-BLUE
7805,26625,1-MOVE-BLUE
7759,26671,1-MOVE-BLUE
8171,26734,1-MOVE-BLUE
8573,26796,1-MOVE-BLUE
8936,26843,1-MOVE-BLUE
9255,26906,1-MOVE-BLUE
9720,26968,1-MOVE-BLUE
10571,27031,1-MOVE-BLUE
10563,27093,1-MOVE-BLUE
10727,27156,1-MOVE-BLUE
10589,27218,1-MOVE-BLUE
10186,27281,1-MOVE-BLUE
9660,27343,1-MOVE-BLUE
9197,27406,1-MOVE-BLUE
9125,27453,1-MOVE-BLUE
8600,27515,1-MOVE-BLUE
8102,27578,1-MOVE-BLUE
8242,27625,1-MOVE-BLUE
7812,27687,1-MOVE-BLUE
7800,27734,1-MOVE-BLUE
7633,27796,1-MOVE-BLUE
7592,27843,1-MOVE-BLUE
7433,27906,1-MOVE-BLUE
7215,27953,1-MOVE-BLUE
7123,28015,1-MOVE-BLUE
7110,28078,1-MOVE-BLUE
7061,28125,1-MOVE-BLUE
6852,28171,1-MOVE-BLUE
6861,28234,1-MOVE-BLUE
6375,28296,1-MOVE-BLUE
6708,28343,1-MOVE-BLUE
6093,28390,1-MOVE-BLUE
5873,28453,1-MOVE-BLUE
5295,28500,1-MOVE-BLUE
5187,28546,1-MOVE-BLUE
4407,28593,1-MOVE-BLUE
4148,28656,1-MOVE-BLUE
3586,28703,1-MOVE-BLUE
2860,28750,1-MOVE-BLUE
2365,28796,1-MOVE-BLUE
2156,28828,1-MOVE-BLUE
2091,28875,1-MOVE-BLUE
2045,28921,1-MOVE-BLUE
2080,28968,1-MOVE-BLUE
2025,29015,1-MOVE-BLUE
1999,29062,1-MOVE-BLUE
1953,29109,1-MOVE-BLUE
2010,29156,1-MOVE-BLUE
2146,29203,1-MOVE-BLUE
2506,29265,1-MOVE-BLUE
2863,29312,1-MOVE-BLUE
2999,29359,1-MOVE-BLUE
3015,29406,1-MOVE-BLUE
3073,29468,1-MOVE-BLUE
3060,29515,1-MOVE-BLUE
3362,29562,1-MOVE-BLUE
3847,29609,1-MOVE-BLUE
4550,29656,1-MOVE-BLUE
5174,29718,1-MOVE-BLUE
5796,29765,1-MOVE-BLUE
6192,29812,1-MOVE-BLUE
6164,29875,1-MOVE-BLUE
6468,29921,1-MOVE-BLUE
6757,29984,1-MOVE-BLUE
7045,30046,1-MOVE-BLUE
6787,30093,1-MOVE-BLUE
6894,30156,1-MOVE-BLUE
6704,30218,1-MOVE-BLUE
7213,30265,1-MOVE-BLUE
7030,30328,1-MOVE-BLUE
7607,30390,1-MOVE-BLUE
7494,30437,1-MOVE-BLUE
7605,30500,1-MOVE-BLUE
7338,30562,1-MOVE-BLUE
7442,30609,1-MOVE-BLUE
7454,30671,1-MOVE-BLUE
8464,30718,1-MOVE-BLUE
8808,30781,1-MOVE-BLUE
9144,30843,1-MOVE-BLUE
9590,30906,1-MOVE-BLUE
10091,30968,1-MOVE-BLUE
10685,31031,1-MOVE-BLUE
10466,31109,1-MOVE-BLUE
9941,31171,1-MOVE-BLUE
10581,31234,1-MOVE-BLUE
11012,31296,1-MOVE-BLUE
10898,31359,1-MOVE-BLUE
11031,31421,1-MOVE-BLUE
11057,31484,1-MOVE-BLUE
10497,31546,1-MOVE-BLUE
9656,31609,1-MOVE-BLUE
8516,31671,1-MOVE-BLUE
7520,31734,1-MOVE-BLUE
7221,31781,1-MOVE-BLUE
6757,31843,1-MOVE-BLUE
6615,31890,1-MOVE-BLUE
6755,31953,1-MOVE-BLUE
6804,32000,1-MOVE-BLUE
6977,32062,1-MOVE-BLUE
7103,32109,1-MOVE-BLUE
7842,32171,1-MOVE-BLUE
8647,32234,1-MOVE-BLUE
9180,32281,1-MOVE-BLUE
9618,32343,1-MOVE-BLUE
10020,32406,1-MOVE-BLUE
9902,32468,1-MOVE-BLUE
9873,32531,1-MOVE-BLUE
9237,32593,1-MOVE-BLUE
8896,32640,1-MOVE-BLUE
8499,32703,1-MOVE-BLUE
8239,32765,1-MOVE-BLUE
8162,32812,1-MOVE-BLUE
8360,32875,1-MOVE-BLUE
7891,32937,1-MOVE-BLUE
8016,33000,1-MOVE-BLUE
7623,33046,1-MOVE-BLUE
7945,33109,1-MOVE-BLUE
7505,33171,1-MOVE-BLUE
6870,33218,1-MOVE-BLUE
7585,33265,1-MOVE-BLUE
6854,33328,1-MOVE-BLUE
7036,33375,1-MOVE-BLUE
6950,33437,1-MOVE-BLUE
7043,33500,1-MOVE-BLUE
6997,33546,1-MOVE-BLUE
6877,33593,1-MOVE-BLUE
6561,33656,1-MOVE-BLUE
5862,33718,1-MOVE-BLUE
5744,33765,1-MOVE-BLUE
5503,33812,1-MOVE-BLUE
5129,33859,1-MOVE-BLUE
4803,33921,1-MOVE-BLUE
4226,33968,1-MOVE-BLUE
3649,34015,1-MOVE-BLUE
3140,34062,1-MOVE-BLUE
2770,34109,1-MOVE-BLUE
2666,34156,1-MOVE-BLUE
2604,34203,1-MOVE-BLUE
2582,34265,1-MOVE-BLUE
2426,34312,1-MOVE-BLUE
2359,34359,1-MOVE-BLUE
2233,34406,1-MOVE-BLUE
2413,34453,1-MOVE-BLUE
2617,34515,1-MOVE-BLUE
2687,34562,1-MOVE-BLUE
2894,34609,1-MOVE-BLUE
2911,34656,1-MOVE-BLUE
2880,34703,1-MOVE-BLUE
2659,34765,1-MOVE-BLUE
2900,34812,1-MOVE-BLUE
3093,34859,1-MOVE-BLUE
3416,34906,1-MOVE-BLUE
4038,34968,1-MOVE-BLUE
4652,35015,1-MOVE-BLUE
5135,35062,1-MOVE-BLUE
5457,35125,1-MOVE-BLUE
5724,35171,1-MOVE-BLUE
6096,35234,1-MOVE-BLUE
6439,35281,1-MOVE-BLUE
6578,35343,1-MOVE-BLUE
6736,35406,1-MOVE-BLUE
6715,35453,1-MOVE-BLUE
6820,35500,1-MOVE-BLUE
7106,35562,1-MOVE-BLUE
7049,35625,1-MOVE-BLUE
7475,35671,1-MOVE-BLUE
7452,35734,1-MOVE-BLUE
7290,35781,1-MOVE-BLUE
7159,35843,1-MOVE-BLUE
7434,35906,1-MOVE-BLUE
7548,35953,1-MOVE-BLUE
7489,36015,1-MOVE-BLUE
7736,36078,1-MOVE-BLUE
8262,36125,1-MOVE-BLUE
9202,36187,1-MOVE-BLUE
9411,36250,1-MOVE-BLUE
9277,36312,1-MOVE-BLUE
9733,36375,1-MOVE-BLUE
9913,36437,1-MOVE-BLUE
9987,36500,1-MOVE-BLUE
10208,36562,1-MOVE-BLUE
10415,36625,1-MOVE-BLUE
10928,36703,1-MOVE-BLUE
11055,36765,1-MOVE-BLUE
11608,36828,1-MOVE-BLUE
11740,36890,1-MOVE-BLUE
10768,36953,1-MOVE-BLUE
10140,37015,1-MOVE-BLUE
9123,37078,1-MOVE-BLUE
8655,37140,1-MOVE-BLUE
8164,37187,1-MOVE-BLUE
8427,37250,1-MOVE-BLUE
8570,37312,1-MOVE-BLUE
8870,37375,1-MOVE-BLUE
9332,37437,1-MOVE-BLUE
9484,37484,1-MOVE-BLUE
9534,37546,1-MOVE-BLUE
9864,37609,1-MOVE-BLUE
10367,37671,1-MOVE-BLUE
10761,37734,1-MOVE-BLUE
10298,37796,1-MOVE-BLUE
9927,37859,1-MOVE-BLUE
9553,37906,1-MOVE-BLUE
9167,37968,1-MOVE-BLUE
8798,38031,1-MOVE-BLUE
9221,38093,1-MOVE-BLUE
9579,38156,1-MOVE-BLUE
9534,38203,1-MOVE-BLUE
8662,38265,1-MOVE-BLUE
8490,38328,1-MOVE-BLUE
8779,38390,1-MOVE-BLUE
8849,38453,1-MOVE-BLUE
8404,38500,1-MOVE-BLUE
8293,38562,1-MOVE-BLUE
7702,38625,1-MOVE-BLUE
7724,38687,1-MOVE-BLUE
7425,38734,1-MOVE-BLUE
7671,38796,1-MOVE-BLUE
7656,38859,1-MOVE-BLUE
7191,38906,1-MOVE-BLUE
7014,38968,1-MOVE-BLUE
6277,39015,1-MOVE-BLUE
5929,39062,1-MOVE-BLUE
5165,39125,1-MOVE-BLUE
4842,39171,1-MOVE-BLUE
4292,39218,1-MOVE-BLUE
4201,39281,1-MOVE-BLUE
3335,39328,1-MOVE-BLUE
2735,39375,1-MOVE-BLUE
2623,39421,1-MOVE-BLUE
2598,39468,1-MOVE-BLUE
2660,39515,1-MOVE-BLUE
2520,39562,1-MOVE-BLUE
2442,39609,1-MOVE-BLUE
2270,39656,1-MOVE-BLUE
2275,39703,1-MOVE-BLUE
2164,39765,1-MOVE-BLUE
2350,39812,1-MOVE-BLUE
2666,39859,1-MOVE-BLUE
2930,39906,1-MOVE-BLUE
3015,39953,1-MOVE-BLUE
3033,40015,1-MOVE-BLUE
3008,40062,1-MOVE-BLUE
3018,40109,1-MOVE-BLUE
3128,40156,1-MOVE-BLUE
3277,40203,1-MOVE-BLUE
3777,40265,1-MOVE-BLUE
4277,40312,1-MOVE-BLUE
4945,40359,1-MOVE-BLUE
5514,40421,1-MOVE-BLUE
5534,40468,1-MOVE-BLUE
6151,40515,1-MOVE-BLUE
6614,40562,1-MOVE-BLUE
6613,40625,1-MOVE-BLUE
7175,40687,1-MOVE-BLUE
6453,40734,1-MOVE-BLUE
6283,40796,1-MOVE-BLUE
6381,40843,1-MOVE-BLUE
7061,40906,1-MOVE-BLUE
6922,40953,1-MOVE-BLUE
7283,41015,1-MOVE-BLUE
7811,41062,1-MOVE-BLUE
7790,41125,1-MOVE-BLUE
7377,41171,1-MOVE-BLUE
7280,41234,1-MOVE-BLUE
7770,41296,1-MOVE-BLUE
7926,41359,1-MOVE-BLUE
8475,41421,1-MOVE-BLUE
8794,41484,1-MOVE-BLUE
9569,41546,1-MOVE-BLUE
9925,41609,1-MOVE-BLUE
9855,41671,1-MOVE-BLUE
10283,41734,1-MOVE-BLUE
9960,41796,1-MOVE-BLUE
9907,41859,1-MOVE-BLUE
10227,41921,1-MOVE-BLUE
11317,41984,1-MOVE-BLUE
11343,42062,1-MOVE-BLUE
11065,42109,1-MOVE-BLUE
9834,42171,1-MOVE-BLUE
9031,42234,1-MOVE-BLUE
8545,42296,1-MOVE-BLUE
7823,42343,1-MOVE-BLUE
7013,42406,1-MOVE-BLUE
6529,42453,1-MOVE-BLUE
6343,42515,1-MOVE-BLUE
6532,42562,1-MOVE-BLUE
7164,42625,1-MOVE-BLUE
7607,42687,1-MOVE-BLUE
8123,42734,1-MOVE-BLUE
8722,42796,1-MOVE-BLUE
9464,42859,1-MOVE-BLUE
9599,42921,1-MOVE-BLUE
10777,42984,1-MOVE-BLUE
10652,43031,1-MOVE-BLUE
10472,43093,1-MOVE-BLUE
10218,43171,1-MOVE-BLUE
9995,43218,1-MOVE-BLUE
9097,43281,1-MOVE-BLUE
8707,43343,1-MOVE-BLUE
8905,43406,1-MOVE-BLUE
8422,43468,1-MOVE-BLUE
8910,43515,1-MOVE-BLUE
8537,43578,1-MOVE-BLUE
8531,43640,1-MOVE-BLUE
8442,43687,1-MOVE-BLUE
8131,43750,1-MOVE-BLUE
