2081
2070
2076
2080
2078
2072
2081
2081
2081
2073
2065
2069
2078
2076
2076
2082
2073
2063
2083
2082
2066
2071
2067
2058
2072
2065
2087
2077
2076
2061
2068
2070
2076
2074
2079
2094
2071
2087
2072
2072
2067
2073
2075
2072
2075
2071
2057
2085
2074
2080
2072
2085
2077
2071
2069
2073
2063
2077
2065
2073
2070
2085
2076
2080
2077
2059
2077
2069
2065
2057
2068
2066
2066
2065
2064
2056
2052
2052
2045
2108
2205
2332
2557
3358
3890
4698
5168
5431
6016
6785
7246
8451
10321
12726
13082
11941
11800
11341
11316
10659
10062
10085
10394
10121
9796
9497
8718
8299
7544
7191
7200
6771
6558
6680
6646
6128
5859
5470
5092
4373
4239
4110
3850
4160
4450
4531
4739
4802
4998
5367
6006
6795
6829
7238
7171
7482
7814
7995
8011
7610
7269
7040
7234
7727
7395
7998
8593
9085
8844
8913
8625
9017
8887
9968
10885
11909
12755
13828
13839
14081
14158
14019
12716
12886
12177
11387
8936
8242
7618
7329
7255
7150
7438
7652
7786
7695
8830
9485
9373
9782
9915
10174
9915
10068
9966
9605
9341
8709
8172
7676
7395
7909
8358
8647
8431
8372
8507
8103
7491
7513
7433
7343
6850
6723
6644
6402
5922
5165
4583
4219
3714
3362
2902
2599
2434
2275
2301
2312
2300
2288
2288
2561
2785
3145
3085
3338
3202
3369
3260
3330
3522
3686
4349
4716
5490
6156
6885
7151
7177
7575
7941
8070
7648
7526
7155
7450
7397
7500
7793
8191
8389
8708
8696
8491
8757
8225
9641
10283
10588
10632
11732
11940
11888
11774
12315
12172
12142
13118
12085
11261
10671
8875
8409
7575
7774
7617
7611
7738
8056
9196
9328
9565
9978
10627
10287
10202
10372
9475
9756
8939
8517
8359
8088
7851
7626
8021
8219
8217
8240
8223
8050
8027
7631
7508
7104
6666
6557
6394
5952
5312
4576
4162
3981
3477
2622
2133
2133
2085
2139
2159
2160
2011
1980
2116
2445
2799
2844
2729
2738
2707
2780
2851
3087
3637
4182
5025
5648
5867
6376
6974
7077
7320
7161
7206
7194
7693
7771
8013
8090
8637
8543
8683
8459
8400
8691
8418
9347
10041
10319
10487
10774
10870
11548
11451
11774
12267
12704
12158
11189
10538
9949
9299
8474
8697
8841
8860
9298
9618
9568
9598
9920
10478
10459
10402
9927
9584
8815
8636
7950
8098
7868
7812
7715
7412
7603
7696
7391
7304
7220
7049
7077
